title	company	area	minsalary	maxsalary	hyperlink	welfare	details	loc
自动化机械工程师，非标机械设计工程师	上海奉业机械设备有限公司	上海-嘉定区	8000	10000	http://jobs.51job.com/shanghai-jdq/93821949.html?s=01=0	"五险一金
餐饮补贴
定期体检
专业培训
绩效奖金
年终奖金
股票期权"	职位描述：主要涉及非标自动化设备，自动化装配、检测生产线等领域，主要应用于汽车制造、电子电器等行业。欢迎既往工作经验与我们较契合的优秀人才加入，携手共进，共创美好未来！一、岗位职责：1. 负责完成技术中心安排的工程项目机械设计任务；2. 担任相关工程项目的项目负责人，对项目运作过程进行统筹协调管理；3. 根据安排，完成组内其他机械工程师设计图纸等的校对、工艺或标准化等的相互审核工作；4. 负责设备装配和调试过程的技术服务工作；5. 负责配合项目组内电气工程师的调试工作；6. 做好与项目组内电气工程师的设计协调沟通工作；7. 负责工程项目输出资料的编制、更改、整理更新、归档；8. 负责相关设备的售后服务工作；9. 参与部门间协作与沟通；10. 高质高效完成公司交办的其它任务。二、任职资格：1. 机械、机电一体化等相关专业，本科及以上学历；2. 3年以上非标设备机械设计经验；3. 熟练运用至少一种3D设计软件；4. 具备质量管理相关知识并熟练应用相关质量管理工具；5. 熟悉项目运作流程；6. 具备工业自动化和机器人等专业知识背景；7. 具备英语听、说、读、写能力；8. 具备计算机日常办公软件应用能力。三、薪资福利：1. 工作时间：8:00―17:00（根据项目情况会涉及加班和出差）；2. 其他福利：提供免费工作餐+享有国家规定的各项假期（带薪年假、法定节假日等） + 五险一金+节假日礼品或礼金 +生日礼品或礼金+ 年度体检。	上海市嘉定区春浓路732号
机械工程师	上海悠瑞环保节能科技有限公司	上海-松江区	4500	6000	http://jobs.51job.com/shanghai-sjq/98790931.html?s=01=0	"五险一金
交通补贴
餐饮补贴
年终奖金"	职责： 1. 针对公司各种项目进行机械设计：主要是蓄热式焚烧炉、各种热风炉等等。 2. 制作设备制造工艺流程并进行制造过程监督和质量验收。 要求：  1. 为人正直诚实。  2. 本科及以上学历，机械或热工背景优先。  3. 有2年以上机械设计经验。 4. 擅于沟通协调，有良好的团队合作精神。  5. 能适应一定量的出差，不怕苦不怕累。 6. 具有精益求精的精神，做事一丝不苟。  7. 能阅读一定量的专业英语。	上海市松江区荣乐东路2027号1010室
机械工程师	嵩进国际贸易（上海）有限公司	上海-浦东新区	5000	8000	http://jobs.51job.com/shanghai-pdxq/98639131.html?s=01=0	"五险一金
免费班车"	任职资格：1.有机械背景，能看懂机械零件图纸；2.了解常规的加工工艺；3.工作细心、负责，善于沟通交流；4.一年以上工作经验。工作内容：1.产品报价；2.负责询价图纸的评审；3.负责产品材料，工艺流程等评估；4 负责供应商报价评审；5.工程技术问题的沟通与解决；6.主管交办的其他工作事项。公司提供班车。（世纪大道地铁站、金桥路地铁站）	上海市浦东新区秀浦路3999弄20号
机械工程师	上海纵智自动化工程有限公司	上海-嘉定区	5000	15000	http://jobs.51job.com/shanghai-jdq/91398980.html?s=01=0	"五险一金
交通补贴
餐饮补贴
员工旅游
年终奖金
绩效奖金"	1、机械工程/机电一体化等相关专业本科及以上学历；2、1年以上机械行业从业；3、熟练运用CAD设计软件，熟练掌握至少一种三维工程设计软件；4、性格开朗乐观，具有良好的沟通能力、工作态度积极，能够承受较大的工作压力；5、适应短期出差；6、敬业精神和团队合作精神必备。	汇贤路758号外冈高科技园区3幢厂房
机械工程师	上海亿富特钢铁技术有限公司	上海-浦东新区	8000	10000	http://jobs.51job.com/shanghai-pdxq/81537513.html?s=01=0	"五险一金
餐饮补贴
年终奖金"	"岗位职责：1、在主任工程师领导下独立开展项目的总成、机械零部件结构设计和详细设计；2、参与设备制造服务、现场调研、安装调试服务；3、落实有关技术文档；4、执行主管交办的其他任务。任职要求：1、	本科及以上学历，机械类专业，具有中级工程师及以上职称，具有3年以上非标机械设计工作经验；2、	能在主管带领下独立承担开展非标设备的基本设计，和详细设计；3、	诚实、正直、工作积极主动、责任心强、具有团队协作精神；4、	有钢铁业设计院、研究院经历者优先。"	金港路333号禹州金桥国际1期1137-1142室
机械工程师	美钻石油钻采系统工程（上海）有限公司	上海-宝山区	5000	7000	http://jobs.51job.com/shanghai-bsq/77046886.html?s=01=0		岗位职责：1、承接市场下达的大中型项目设计工作，负责从项目设计评审到项目设计输出的全部过程，对项目设计质量承担责任；2、负责项目重要信息告知单、项目设计包和质量计划的编制；3、负责项目生产清单编制和总成图纸的设计；4、协助主任工程师完成项目新产品的研发和设计；5、负责编制项目操作手册；6、负责控制项目设计过程时间节点，负责向设计员和助理设计员布置项目工作任务，并指导完成；7、负责对设计员和助理设计员绘制的图纸、清单进行校队；8、负责项目总成和装配试压过程中出现问题的解决；9、负责对项目资料进行归档验收；10、负责对市场投标进行支持协助；11、及时完成部门经理、主任工程师交给的其他工作。任职要求：1、具有本科及以上学历，机械设计制造专业；2、熟悉机械原理、机械加工工艺；3、熟练使用CAD、SolidWorks等制图软件；4、思维清晰敏捷，具有良好的团队合作精神、能吃苦、承受一定的工作压力；5、具有三年以上相关设计工作经验，有石油行业工作经验者优先；6、英语四级。	锦乐路500号
机械工程师	上海陆灵精密机械有限公司	上海-奉贤区	5000	8000	http://jobs.51job.com/shanghai-fxq/98695992.html?s=01=0	"周末双休
五险一金
节日福利
年终双薪"	岗位要求：1、机械类、工程类、机电一体化等专业中专或以上学历；2、熟练使用电脑制图（CAD、Solidworks）;3、具有较强的独立解决问题能力；4、二年以上相关工作和实习经验优先（个人条件优秀的应届毕业生亦可）；5、具有较强的学习能力和对新技术的追求精神；6、认同诚信自强、注重细节、团队合作、激情敬业的企业价值观。 岗位职责：1、负责机械零件、工装夹具等的设计制图；2、负责机械零件的外发加工，与外协供应商的协调事宜；3、设备组装及组装过程中相关问题的处置；4、解决客户使用过程中出现的相关技术问题；5、样机试制，参加现场试验并处理相关故障，提出产品改进措施;6、设备运行调试；7、上级安排的其它工作。	南桥镇张翁庙路525号
结构工程师/机械工程师/项目工程师（电气公司）	上海贝思特电气有限公司	上海-浦东新区	6000	12000	http://jobs.51job.com/shanghai-pdxq/66204653.html?s=01=0	"五险一金
绩效奖金"	"一、结构工程师（项目方向）工作职责：1、主要负责大客户产品开发、公司自主产品的开发；2、参与产品项目立项可行性调研，参与系统方案设计；3、拟制结构设计方案和项目计划，研究开发新结构新技术,，提升产品性能和质量；4、解决产品开发中的问题、问题跟踪以及与客户讨论技术问题；任职要求：1、大专以上学历，机械类相关专业；2、从事结构设计工作经验5年以上；3、精通钣金、注塑等结构件基本加工工艺；4、具有小家电、汽车、电脑、灯具、手机行业经验佳；5、具备项目管理工作，对项目开发进度管控及项目设计方案制定具备2年以上经验。二、结构工程师（制图方向）1、熟练使用AutoCAD/ Solidworks /Proe等三维结构软件2、负责新产品结构的设计，钣金加工工艺、材料特性、产品防护等3、负责处理订单结构设计问题和技术支持 4、能独立完成新产品的结构设计、编制零件图、装配图、安装图、组装图等技术文件"	上海市南汇区航头镇航启路1号
机械工程师	上海运斯自动化技术有限公司	上海-松江区	8000	10000	http://jobs.51job.com/shanghai-sjq/85738217.html?s=01=0	"五险一金
年终奖金
专业培训
弹性工作
餐饮补贴"	职位描述：1、负责与客户进行技术交流，完成设备的方案设计；2、负责非标自动化项目机械结构设计，根据设计任务构思、设计新产品的机械结构，并绘制装配图及零部件图纸；3、负责跟踪产品的加工和制造；4、负责对产品的装配、现场安装及调试工作进行技术指导；5、负责编写相关工程文档（装配作业指导书、产品验收标准、产品说明书等）。任职条件1、机械设计制造及其自动化专业或机电一体化相关专业全日制本科及以上学历；2、5年以上自动化设备机械设计工作经验，具有独立设计能力；3、有物流自动化设计经验优先；4、有搬运、移载、码垛等机械手设备设计经验者优先；5、能熟练运用 SolidWorks、AutoCAD 等绘图软件；6、精通机械标准件、气动元件和电机的选型，熟悉机械加工及装配的生产工艺及流程，热爱机械设计；7、工作严谨负责，动手能力强，有良好的团队精神，乐于与团队沟通合作。	欣玉路128号2号楼
机械工程师	上海核康电气有限公司	上海-闵行区	4000	5000	http://jobs.51job.com/shanghai-mhq/95520824.html?s=01=0	"交通补贴
弹性工作
餐饮补贴
通讯补贴
年终奖金"	"岗位职责1、产品机械结构、机械部件的设计、材料选用；2、产品机械结构的仿真模拟；3、与电路工程师配合完成产品设计；4、整理技术文献编写技术文档。任职资格：1.本科及以上学历，专业：机械设计、制造、加工、热处理，或机电一体化专业2.工作年限：欢迎优秀应届毕业生3.软件：熟练运用AUTOCAD2维3维设计软件，熟悉三维设计软件如solidworks,ug等，能进行强度校核、应力分析4.热爱机械设计，有创新精神，对自动化专用装备、机电一体化专用装备设计制造有经验者优先。"	莘庄工业区
高级机械工程师	上海芬能自动化设备有限公司	上海-松江区	10000	15000	http://jobs.51job.com/shanghai-sjq/73709744.html?s=01=0	"五险一金
员工旅游
交通补贴
年终奖金
通讯补贴
定期体检"	1. 根据客户要求设计方案、报价处理；2. 项目进行中突发事件的解决；3. 处理客户针对机械设计的投诉问题；4. 指导下属在设计过程中出现的具体问题；5. 其他上级安排的事务或紧急事件；职位要求：1. 本科及以上学历，机械类专业毕业；2. 5年以上精密夹具、工装夹具和工业自动化设计工作经验；3. 熟练掌握solidworks，熟悉UG，Autocad机械设计软件绘图；4. 能够根据功能要求开发新的自动化设备，完成从概念到详细图纸的一系列设计工作；5. 具有较强的沟通与协调能力，敏锐的思维方式，工作悟性好；6. 具有较强的钻研精神和团队合作精神；8. 具有较强的英语听、说、读、写能力。	上海市松江区车新公路
